life	1.59	51.63	50.89	0.81	1562033.0	51.79	50.78	50.82	57.25	41.1	1.7877E8	25.69	9.23E9			2.01	
lltc	2.21	31.27	30.55	0.68	3732477.0	31.3	30.44		36.14	28.45	2.27734E8	13.25	7.12E9	3.14	0.96	2.36	
mrvl	1.19	15.33	15.18	0.18	8263144.0	15.54	15.18	15.15	22.01	13.17	6.11318E8	12.17	9.37E9			1.26	
mat	0.69	27.01	26.83	0.18	2730000.0	27.09	26.75	26.83	28.49	20.6	3.4289E8	13.92		3.43	0.92	1.94	
mxim	0.94	23.74	23.62	0.22	2455779.0	23.85	23.26	23.52	28.44	15.67	2.9537E8	17.08	7.01E9	3.57	0.84	1.39	
mchp	2.29	34.11	33.32	0.76	3126132.0	34.36	33.27	33.35	41.5	27.46	1.9048E8		6.5E9	4.15	1.38	2.15	
mu	5.82	8.09	7.71	0.45	4.6924289E7	8.2	7.69	7.65	11.95	6.36	1.0E9		8.119999999999999E9			0.62	
msft	1.61	27.53	26.86	0.44	7.611E7	27.55	26.68		29.46	23.32	8.432767E9			2.36	0.64	2.52	
myl	0.99	23.94	23.65	0.24	3652890.0	23.94	23.54	23.71	25.46	16.87	4.3925E8		1.052E10			0.73	
ntap	2.67	51.08	50.03	1.33	4950175.0	51.53	49.87	49.75	61.02	37.04	3.7239E8	29.87	1.896E10			1.71	
nflx	0.28	276.58	272.99	0.77	3370000.0	278.7	270.55	275.81	304.79	95.33		79.48				3.48	
nwsa	0.36	16.42	16.09	-0.06	3.1540033E7	16.46	16.02	16.48	18.35	11.91	2.63E9	14.66	4.313E10	0.91	0.15	1.11	
nihd	0.83	42.57	42.13	0.35	628999.0	42.67	41.98	42.22	46.32	35.55	1.70197E8		7.25E9			2.25	
nvda	2.04	15.0	14.83	0.3		15.05	14.64	14.7	26.17	8.65	6.0029E8		9.0E9			0.41	
orly	0.47	62.19	62.0	0.29	1340000.0	62.59	61.97	61.9	66.52	45.74	1.3787E8		8.57E9			2.98	
orcl	0.25	32.55	32.37	0.08	2.127E7	32.67	32.1	32.47	36.5	21.66	5.07E9	19.49	1.6488E11	0.74	0.24	1.67	
pcar	0.13	50.22	50.12	0.07	2083488.0	50.31	49.35		58.75	39.77	3.6547E8	31.58	1.835E10		0.18	1.59	
payx	0.08	29.89	29.86	0.02	1913499.0	30.07	29.74	29.87	33.91	24.65	3.6212E8	21.05	1.082E10	4.15	1.24	1.42	
pcln	0.83	530.37	527.18	4.36	668864.0	533.27	525.0	526.01	561.88	217.72	4.965E7		2.633E10			11.38	
qgen	0.61	17.88	17.99	-0.11	1000000.0	17.99	17.75	17.99	22.2	16.86	2.3283E8	30.83				0.58	
qcom	0.92	57.46	57.16	0.52	1.353E7	57.71	56.76	56.94	59.84	37.45				1.5	0.86	2.44	
rimm	0.04	27.91	27.75	-0.01	1.257E7	28.0	27.12	27.92	70.54	25.6		4.43				6.3	
rost	0.44	78.16	77.62	0.34	723356.0	78.36	77.02	77.82	83.11	48.71	1.1696E8	15.81	9.14E9	1.13	0.88	4.95	
sndk	9.62	45.57	43.99	4.0	1.75E7	46.47	43.91	41.57	53.6	33.03	2.38372E8		1.086E10			5.29	
stx	3.11	14.57	14.24	0.44	1.78E7	15.03	14.14	14.13	18.35	9.84	4.30085E8		6.27E9	5.1	0.18	1.09	
shld	0.63	76.1	75.67	0.48	140225.0	76.24	75.0	75.62	94.79	60.12	1.07706E8		8.199999999999999E9			-0.48	
sial	1.32	73.53	74.59	-0.99	422794.0	74.59	73.43		76.16	51.44	1.21827E8	22.42	8.96E9	0.97	0.72	3.28	
spls	0.0	15.74	15.77	0.0	5890000.0	15.77	15.5	15.74	23.75	14.75	7.13154E8		1.123E10	2.54	0.4	1.24	
sbux	0.07	40.35	40.51	0.03	3190000.0	40.72	40.25	40.38	41.11	22.5	7.496E8	28.22	3.024636E10	1.29	0.52	1.43	
srcl	0.44	92.19	92.61	-0.41	203284.0	92.82	91.59	92.6	95.71	61.02	8.585E7	37.32	7.91E9			2.47	
symc	0.18	19.06	19.08	0.03	6680000.0	19.12	18.85		20.5	12.04	7.55541E8	25.08	1.44E10			0.76	
teva	0.27	47.76	47.97	-0.13	2697748.0	48.21	47.69	47.89	57.08	44.86	9.4015E8	12.84				3.72	
urbn	1.21	32.56	32.19	0.39	2480000.0	32.77	31.6	32.17	39.26	27.96	1.5969E8		5.2E9			1.53	
vrsn	1.81	33.77	33.25	0.6	1370000.0	33.78	33.14	33.17	37.73	27.8	1.6847E8		5.69E9			4.68	
vrtx	0.37	50.98	51.27	-0.19	753885.0	51.51	50.63	51.17	58.87	32.0	2.05998E8		1.05E10			-3.8	
vmed	0.82	28.2	27.79	0.23	5010000.0	28.31	27.71	27.97	33.32	18.11	3.1727E8		8.95E9	0.57	0.16		
vod	2.19	27.02	26.89	0.58	7157452.0	27.06	26.72	26.44	32.7	22.64						2.45	
wcrx	0.52	22.76	22.95	-0.12	1090000.0	23.01	22.7	22.88	30.57	19.01	2.5387E8		5.78E9			0.65	
wfm	1.08	66.13	65.5	0.7	743161.0	66.13	65.0	65.43	67.42	34.04	1.75713E8	38.23		0.61	0.4	1.73	
wynn	0.91	165.25	163.33	1.49	1880725.0	166.9	163.02	163.76	172.58	79.89	1.24758E8			1.22	2.0	3.0	
xlnx	0.15	33.66	33.62	0.05	4250000.0	34.04	33.29	33.71	37.37	23.96	2.65625E8		8.95E9	2.25	0.76	2.37	
yhoo	2.87	13.98	13.65	0.39	2.993E7	14.05	13.57	13.59	18.84	12.94	1.302941E9					0.88	
